,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_max_depth,param_num_iterations,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
68,44.69318461418152,0.8880486488342285,1.5770094394683838,0.14905142784118652,0.8,15,200,0.8408459819861205,0.8374543417233784,0.8391501618547494,0.0016958201313710397,35
69,80.55623161792755,1.4129835367202759,2.374025583267212,0.06260156631469727,0.8,15,300,0.8409415061875872,0.8376872578729064,0.8393143820302469,0.0016271241573403983,30
70,12.837681531906128,1.293654441833496,0.5107583999633789,0.11509346961975098,0.8,30,50,0.840806010384471,0.8369651402929283,0.8388855753386997,0.0019204350457713293,39
71,23.120746970176697,0.792580246925354,0.6602494716644287,0.05502653121948242,0.8,30,100,0.8409433637753522,0.8373962079507371,0.8391697858630447,0.0017735779123075335,33
72,31.503479957580566,0.5804052352905273,1.0245370864868164,0.06743907928466797,0.8,30,150,0.8410129220752022,0.8371745107599553,0.8390937164175787,0.001919205657623435,37
73,31.43025553226471,0.8103917837142944,1.4223610162734985,0.035701870918273926,0.8,30,200,0.8408459819861205,0.8374543417233784,0.8391501618547494,0.0016958201313710397,35
74,51.819998383522034,2.5191763639450073,2.325360059738159,0.15206313133239746,0.8,30,300,0.8409415061875872,0.8376872578729064,0.8393143820302469,0.0016271241573403983,30
75,4.9327839612960815,0.05226409435272217,0.3455275297164917,0.03399240970611572,0.9,3,50,0.7891173539181562,0.787102907493312,0.7881101307057341,0.0010072232124220815,100
76,9.285332560539246,0.0696026086807251,0.45188891887664795,0.01652705669403076,0.9,3,100,0.7895805193581291,0.7877410108060007,0.788660765082065,0.0009197542760642219,99
77,11.525261402130127,0.04012155532836914,0.5539530515670776,0.02718794345855713,0.9,3,150,0.7896453709104709,0.7878857798335297,0.7887655753720003,0.000879795538470618,98
78,15.518394112586975,0.11341202259063721,0.8711889982223511,0.007224917411804199,0.9,3,200,0.7896492219781275,0.7879460178174957,0.7887976198978116,0.0008516020803158719,97
79,28.704720973968506,0.25970911979675293,1.5671682357788086,0.0060482025146484375,0.9,3,300,0.7900035266413004,0.7879242583171178,0.7889638924792091,0.0010396341620912963,96
80,13.373646140098572,0.2789980173110962,0.4396458864212036,0.009315133094787598,0.9,7,50,0.8344210127310535,0.8272044276127811,0.8308127201719173,0.0036082925591361947,80
81,20.23266863822937,0.4934713840484619,0.6984024047851562,0.05840659141540527,0.9,7,100,0.8351368519590994,0.8275392838972012,0.8313380679281503,0.003798784030949076,79
82,45.909632086753845,0.03658092021942139,1.4585814476013184,0.16150140762329102,0.9,7,150,0.8351854911740408,0.8281271543534491,0.831656322763745,0.00352916841029588,78
83,63.17782735824585,1.1065714359283447,1.99071204662323,0.39189398288726807,0.9,7,200,0.8354093810779999,0.8284028055287108,0.8319060933033553,0.0035032877746445368,77
84,96.7585039138794,1.668208122253418,2.737441062927246,0.1555650234222412,0.9,7,300,0.8355492916808254,0.828865808096441,0.8322075498886332,0.00334174179219221,76
85,13.998844981193542,0.9799598455429077,0.38474786281585693,0.00742495059967041,0.9,10,50,0.8391426189078377,0.833505863638755,0.8363242412732963,0.002818377634541347,65
86,26.8086599111557,0.09836995601654053,0.8069099187850952,0.06862080097198486,0.9,10,100,0.8394154821654841,0.8339280683293204,0.8366717752474022,0.002743706918081845,62
87,40.23654806613922,0.21156203746795654,1.1265404224395752,0.033234596252441406,0.9,10,150,0.8395663010767216,0.8334753960345809,0.8365208485556512,0.0030454525210703576,64
88,47.6536750793457,0.8382928371429443,1.5199799537658691,0.10525274276733398,0.9,10,200,0.8394150207761305,0.8337819495838259,0.8365984851799781,0.0028165355961523027,63
89,70.59845840930939,0.6963406801223755,2.290682077407837,0.009190082550048828,0.9,10,300,0.83945668052399,0.8338985824306314,0.8366776314773108,0.002779049046679305,61
90,11.821237921714783,1.2096179723739624,0.3517415523529053,0.0010344982147216797,0.9,15,50,0.8392601044292158,0.8342714973390966,0.8367658008841562,0.0024943035450596396,59
91,16.925079464912415,0.49458348751068115,0.6364810466766357,0.05565190315246582,0.9,15,100,0.8394631538691478,0.8349704384350982,0.8372167961521231,0.002246357717024805,54
92,24.416409969329834,0.3504617214202881,0.9947774410247803,0.0440826416015625,0.9,15,150,0.8394994399475402,0.8349106025200166,0.8372050212337784,0.002294418713761792,56
93,34.73318803310394,1.504243016242981,1.648695468902588,0.15410661697387695,0.9,15,200,0.8395696946521801,0.8352465916458022,0.8374081431489911,0.0021615515031889743,49
94,71.57639646530151,0.08043932914733887,2.3643864393234253,0.18397557735443115,0.9,15,300,0.8396346000869365,0.8352474171323611,0.8374410086096488,0.002193591477287704,46
95,11.06826913356781,0.17440593242645264,0.3850048780441284,0.005066990852355957,0.9,30,50,0.8392601044292158,0.8342714973390966,0.8367658008841562,0.0024943035450596396,59
96,18.916476488113403,0.5205786228179932,0.7767810821533203,0.08185505867004395,0.9,30,100,0.8394631538691478,0.8349704384350982,0.8372167961521231,0.002246357717024805,54
97,27.490841388702393,0.14454150199890137,1.0731961727142334,0.13601994514465332,0.9,30,150,0.8394994399475402,0.8349106025200166,0.8372050212337784,0.002294418713761792,56
98,34.073713541030884,0.5025694370269775,1.4680839776992798,0.17929303646087646,0.9,30,200,0.8395696946521801,0.8352465916458022,0.8374081431489911,0.0021615515031889743,49
99,68.44040298461914,0.7726788520812988,2.1300920248031616,0.07000291347503662,0.9,30,300,0.8396346000869365,0.8352474171323611,0.8374410086096488,0.002193591477287704,46
