,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_num_iterations,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
29,12.401124954223633,2.7689759008024213,1.0152342319488525,0.11334347053729063,0.01,10,250,0.8245668393279376,0.8222101133470066,0.8002900848425036,0.8156890125058159,0.010931110624337081,13
30,1.323556661605835,0.10020696892039527,0.11115368207295735,0.0055638337366931325,0.001,3,50,0.75507474383104,0.7710200263708333,0.7553989127950109,0.7604978943322948,0.007441447814174807,55
31,2.085672378540039,0.051041507674009765,0.16935229301452637,0.013021028985759079,0.001,3,100,0.7745584048664185,0.7738224218078696,0.7620093083397543,0.7701300450046809,0.005750083521215362,54
32,3.1346214612325034,0.08240348880478408,0.2601025104522705,0.0060658370586632844,0.001,3,150,0.7781283961105424,0.7749357367766462,0.7648586467829281,0.7726409265567056,0.005655155598424485,53
33,4.2731733322143555,0.39951869783366317,0.42116665840148926,0.07947027884767045,0.001,3,200,0.7788078323899381,0.7759824321060389,0.765954260914548,0.773581508470175,0.0055152455761085925,52
34,6.554287036259969,0.5103926402662885,0.6098659833272299,0.14126039600966292,0.001,3,250,0.7795212021143079,0.7777016995624237,0.7667731061750713,0.7746653359506009,0.005629867701606957,51
35,2.6811421712239585,0.21630515516622809,0.15706110000610352,0.024100262707397523,0.001,7,50,0.7986791870350318,0.797792193381508,0.7800008810171022,0.7921574204778806,0.008603595302021361,36
36,3.8810152212778726,0.21778235825614264,0.24473810195922852,0.00604854289940841,0.001,7,100,0.8007180170751278,0.803192820748739,0.7829180983560813,0.795609645393316,0.009030972186665409,33
37,5.528148412704468,0.16678228714972831,0.39203667640686035,0.018346661800196777,0.001,7,150,0.8047827948934321,0.8046562343347639,0.7847202309975863,0.7980530867419274,0.009427894290112737,31
38,9.854892174402872,1.1669162731603566,0.6547521750132242,0.10199011578120132,0.001,7,200,0.8068067483531917,0.8050389858989132,0.787251314098389,0.7996990161168313,0.008831391365601774,29
39,10.69526473681132,0.5644140120445552,0.8066513538360596,0.1606901999583489,0.001,7,250,0.808148449304591,0.8060432331263403,0.7894930660701884,0.8012282495003733,0.008342416971691713,27
40,3.404648462931315,0.3252968625943531,0.17388041814168295,0.017771047989063565,0.001,10,50,0.7997561703667496,0.7956039302632845,0.7818515637218546,0.7924038881172962,0.007651750870625643,35
41,5.4357937177022295,0.3406860691729521,0.3023206392923991,0.020132656740693942,0.001,10,100,0.8010268590398808,0.8025424326585487,0.783840687262485,0.7958033263203049,0.008481461775313582,32
42,10.903846581776937,2.9315152490115843,0.5172997315724691,0.04794146833584504,0.001,10,150,0.8050667863147095,0.8044943382131333,0.7864247496836161,0.7986619580704865,0.008656168360770822,30
43,12.014708201090494,1.660804895274176,0.7503133614857992,0.10504291876120703,0.001,10,200,0.8073546212582603,0.8049749196990279,0.7886760695685325,0.8003352035086069,0.008301297009190751,28
44,13.030561049779257,1.4297263553518176,0.8677846590677897,0.1876755181005622,0.001,10,250,0.808239030165823,0.8061568226234356,0.7897111236627481,0.8013689921506689,0.008287071067779265,26
